text,label,title
from all across rwanda and even parts of neighbouring burundi people flock to the southern town of butare to a little shop called inzozi nziza sweet dreams they come for a taste of the unknown something most have never tasted the sweet cold velvety embrace of ice cream here at the central african countrys first ice cream parlour customers can buy scoops in sweet cream passion fruit strawberry and pineapple flavours toppings include fresh fruit honey chocolate chips and granola black tea and coffee are also on sale the shop which has ice cream coffee dreams across its signage is milking local curiosity about the dessert and changing lives in the process says inzozi nzizas manager louise ingabire ice cream is important she says between mouthfuls of a honeyflavoured offering some rwandans like ice cream but its a new thing we still have some work to do to tell others that theyll enjoy it true to inzozi nzizas motto the shop can certainly make dreams come true i didnt have a job before i just stayed at home now i have a vision for the future i am making money and i can give some of it to my family says the yearold butare which has residents and is located km south of the capital kigali is the home of the national university of rwanda inzozi nziza has become a hub for tired students looking to treat themselves to something cool and different its something uniting people here kalisa migendo a yearold agriculture student says if you need to go out and talk to a friend a girl or a boy you come to inzozi nziza for an ice cream most of the ingredients are sourced locally and the milk comes from a depot in nearby nyanza the vanilla beans and cocoa are imported inzozi nziza was opened by the theatre director odile gakire katese she met alexis miesen and jennie dundas cofounders of blue marble ice cream in brooklyn new york and formed a partnership to open the shop in an icecream shop katese proposed might help to put the human pieces back together by rebuilding spirits hopes and family traditions miesen says at the start miesen and dundas owned the shop in partnership with its staff and had shares in the business which is a cooperative and nonprofit they did not set financial targets but waited for months before they transferred their shares to the women who had by then proved their business credentials the shops success is no exception says fatuma ndangiza deputy chief executive of the rwanda governance board small businesses are mostly managed by women but when it comes to big business where you have to compete for big tenders very few women are there women are newcomers to big business she points out we have more women entrepreneurs its an area where women are taking an interest both in and outside kigali though ice cream is somewhat new to rwanda ndangiza is enthused by the idea of the shop i think its great it requires a lot of skills and changing peoples mindsets because selling and eating ice cream is not part of our culture i think being able to innovate and introduce this on the market and the process of making it is quite interesting the butare shop employs nine women who spend their spare time practising with ingoma nshya rwandas first and only female drumming troupe which was established by katese ten years ago the musicians are hutu and tutsi women some survivors of the genocide during which almost a million tutsis and moderate hutus were killed some members of ingoma nshya are widows some orphans others have been affected by the massacre in different ways historically says ingabire rwandan women were forbidden to drum and many people considered the drums too heavy for women to carry but its something which brings unity ingabires father two siblings and many cousins were killed in the genocide some of us are survivors some know someone who was killed she says when im drumming with them it gives me power because were still alive and survivors the popular eatery features in a documentary by rob and lisa fruchtman sibling filmmakers sweet dreams which tells the story of how the women have forged a promising postgenocide future also includes the female drummers the film which has been screened in more than a dozen countries including the us uk and several african states premieres in rwanda in we feel the film is about resilience hope bravery resourcefulness and the ability to change the course of your own life says lisa fruchtman who won an academy award for film editing in n,adv,WNL Rwanda
from all across rwanda and even from burundi people are coming to the southern town of butare to a little shop called inzozi nziza sweet dreams they come for a taste of something new something most of them have never tasted before sweet cold ice cream here at the central african countrys first icecream shop customers can buy ice cream in sweet cream passion fruit strawberry and pineapple flavours toppings include fresh fruit honey chocolate chips and granola they can also buy black tea and coffeen the shop which has ice cream coffee dreams written on its signs is taking advantage of local peoples curiosity about ice cream and the shop is also changing lives says inzozi nzizas manager louise ingabiren ice cream is important she says between mouthfuls of honeyflavoured ice cream some rwandans like ice cream but its a new thing we still have some work to do to tell others that theyll enjoy itn the shop can certainly make dreams come true i didnt have a job before i just stayed at home now i have a vision for the future i am making money and i can give some of it to my family says the yearoldn butare has residents and is km south of the capital kigali it is the home of the national university of rwanda inzozi nziza has become a meeting place for students who want to treat themselves to something cool and differentn the shop is uniting people here kalisa migendo a yearold student says if you need to go out and talk to a friend a girl or a boy you come to inzozi nziza for an ice cream inzozi nziza was opened by odile gakire katese she met alexis miesen and jennie dundas co founders of blue marble ice cream in brooklyn new york the three women formed a partnership to open the shop in at the start miesen and dundas owned the shop in partnership with its employees and had shares in the business which is a cooperative after months they gave their shares to the women employees who by then could control the business by themselvesn ice cream is new to rwanda selling and eating ice cream is not part of the rwandan culturen the butare shop employs nine women they spend their free time practising with ingoma nshya rwandas first and only female drumming groupn the musicians are hutu and tutsi women some are survivors of the genocide when almost a million tutsis and hutus were killed some members of ingoma nshya are widows some orphansn ingabires father two siblings and many cousins were killed in the genocide when im drumming it gives me power because were still alive and survivors she saysn the icecream shop is in a documentary by filmmakers rob and lisa fruchtman sweet dreams which tells the story of how the women have made a positive future after the genocide also includes the female drummersn the film has been shown in many countries including the us uk and several african states we feel the film is about hope bravery and the ability to change your life says lisa fruchtman n,ele,WNL Rwanda
from all across rwanda and even parts of neighbouring burundi people are coming to the southern town of butare to a little shop called inzozi nziza sweet dreams they come for a taste of the unknown something most have never tasted before sweet cold ice creamn here at the central african countrys rst ice cream parlour customers can buy scoops in sweet cream passion fruit strawberry and pineapple avours toppings include fresh fruit honey chocolate chips and granola black tea and coffee are also on salen the shop which has ice cream coffee dreams written on its signs is taking advantage of local curiosity about the dessert and changing lives in the process says inzozi nzizas manager louise ingabiren ice cream is important she says between mouthfuls of a honey avoured offering some rwandans like ice cream but its a new thing we still have some work to do to tell others that theyll enjoy itn the shop can certainly make dreams come true i didnt have a job before i just stayed at home now i have a vision for the future i am making money and i can give some of it to my family says the yearoldn butare which has residents and is located km south of the capital kigali is the home of the national university of rwanda inzozi nziza has become a meeting place for tired students looking to treat themselves to something cool and differentn its something uniting people here kalisa migendo a yearold agriculture student says if you need to go out and talk to a friend a girl or a boy you come to inzozi nziza for an ice creamn most of the ingredients are from local sources and the milk comes from nearby nyanza the vanilla beans and cocoa are importedn inzozi nziza was opened by the theatre director odile gakire katese she met alexis miesen and jennie dundas cofounders of blue marble ice cream in brooklyn new york and formed a partnership to open the shop in an icecream shop katese said might help to put the human pieces back together by rebuilding spirits hopes and family traditions miesen saysn at the start miesen and dundas owned the shop in partnership with its staff and had shares in the business which is a cooperative and nonpro t after months they transferred their shares to the women who had by then proved they could run the businessn ice cream is new to rwanda making the business successful requires a lot of skills and changing peoples way of thinking because selling and eating ice cream is not part of rwandan culturen the butare shop employs nine women who spend their spare time practising with ingoma nshya rwandas rst and only female drumming group which was established by katese ten years agon the musicians are hutu and tutsi women some are survivors of the genocide during which almost a million tutsis and hutus were killed some members of ingoma nshya are widows some orphansn historically says ingabire rwandan women were forbidden to drum and many people considered the drums too heavy for women to carry but its something which brings unityn ingabires father two siblings and many cousins were killed in the genocide when im drumming it gives me power because were still alive and survivors she saysn the icecream parlour is in a documentary by lmmakers rob and lisa fruchtman sweet dreams which tells the story of how the women have made a promising postgenocide future also includes the female drummersn the lm has been shown in more than a dozen countries including the us uk and several african states we feel the lm is about resilience hope bravery resourcefulness and the ability to change the course of your own life says lisa fruchtmann n,in,WNL Rwanda
writing in the journal nature former president of the royal institute of navigation roger mckinlay argues that our reliance on gps global positioning system technology is misplaced and could be eroding our innate wayfinding abilities if we do not cherish them our natural navigation abilities will deteriorate as we rely ever more on smart devices he wrote mckinlay believes huge investment will be needed before navigation systems will be good enough to allow technologies such as autonomous vehicles to take off in the meantime he argues we need better research into systems for navigation while children should be encouraged to learn how to find their way around by more traditional means schools should teach navigation and map reading as life skills he wrote according to ofcom the office of communications around of adults in the uk owned a smartphone in up from in making gps technology widely available but mckinlay a satellite communication and navigation consultant believes that we should be wary of leaving our navigational needs to our devices navigation is a useitorloseit skill he wrote while few scientific studies have explored the issue research from supports the notion what we did was to look at a set of current london taxi drivers and a set of london taxi drivers that had been retired for about four years said neuroscientist dr hugo spiers head of the spatial cognition group at university college london who is an author of the study the results showed that the retired taxi drivers performed worse on navigation tests than those still behind the wheel we were able to show that their abilities did drop away if they werent using their knowledge on that particular test spiers also believes there is a danger in relying on technologies like gps but he is quick to point out that the biggest risk lies in users being unwittingly led into perilous situations among the fatalities blamed on satnavs satellite navigation devices was the death of a driver who in plunged into a reservoir in spain there is a genuine potential for risk in relying on a satnav said spiers but the actual health risk of not using your brain effectively is not known the way in which navigational technology is used could also affect its impact on our own abilities says spiers while audio instructions to drivers remove the need to think about navigation he says the use of smartphone apps as digital maps is very different in the old days you had to print out or take an a to z map in your pocket what we are doing now is just using computer aided information and you are having to think really quite hard about where you are going and interact with this device he said the modern technology isnt just dumbing us down completely mckinlay remains convinced that navigation technologies have a long way to go before futuristic scenarios involving driverless cars and smart cities become a reality for really critical applications safety applications like landing aircraft or navigating aircraft gps is still not good enough he said though spiers believes the development of artificial intelligence based on machine learning could lead to a new wave of navigational aids mckinlay remains sceptical we will see ever smarter machines which are very very task specific but the big breakthrough will be when they are able to tune in to what you might be thinking and what you might be wanting to achieve he said ultimately mckinlay believes its essential that humans remain able to take control of their navigation do you really want to encourage people to get to a point where when it disappears or when the battery goes flat they are in total shock and can do nothing he said technology isnt magic it is just a tooln,adv,WNL Satnav
roger mckinlay is the former president of the royal institute of navigation he says that our use of gps global positioning system technology is damaging our ability to find our way if we do not look after them we will lose our natural navigation abilities because we rely on technology more and more he wroten mckinlay believes it will take a lot of time and money before navigation systems will be good enough for technologies such as driverless cars to become successful he says we need better research into systems for navigation also children should learn to find their way using more traditional methods schools should teach navigation and map reading he wroten in of adults in the uk had a smartphone in of adults had a smartphone so most people now use gps technology but mckinlay a satellite communication and navigation consultant believes that we should be careful not to only use our smartphones for navigation if we dont practise using our navigation skills we will lose them he wroten research from supports this idea we studied a group of current london taxi drivers and a group of retired london taxi drivers said dr hugo spiers of university college london who is an author of the study the results showed that the retired taxi drivers did worse on navigation tests than the current drivers we were able to show that their abilities decreased after they stopped using their knowledgen spiers also believes it is dangerous to rely on technologies like gps but he says that the biggest problem is that technologies can lead drivers into dangerous situations one of the deaths caused by satnavs satellite navigation was of a driver who in drove into a lake in spain it can be dangerous to use a satnav said spiersn the way we use navigation technology also has an impact on our own abilities says spiers if drivers listen to instructions they dont need to think about where they are going he says but the use of smartphone apps as digital maps is better when you use digital maps you have to think hard about where you are going he saidn mckinlay believes there have to be big improvements in navigation technologies before we can have futuristic things like driverless cars and smart cities for really important jobs like landing aeroplanes or flying aeroplanes gps is still not good enough he saidn mckinlay believes humans must still able to take control of their navigation we dont want people to go into total shock when their smartphone disappears or the battery goes flat he said technology isnt magic it is just a tooln,ele,WNL Satnav
former president of the royal institute of navigation roger mckinlay says that our use of gps global positioning system technology could be damaging our innate ability to nd our way if we do not look after them our natural navigation abilities will deteriorate as we rely more and more on technology he wroten mckinlay believes we need huge investment before navigation systems will be good enough for technologies such as autonomous vehicles to take off in the meantime he says we need better research into systems for navigation also children should be encouraged to learn how to nd their way around by more traditional means schools should teach navigation and map reading as life skills he wroten according to ofcom the of ce of communications around of adults in the uk owned a smartphone in up from in so gps technology is widely available but mckinlay a satellite communication and navigation consultant believes that we should be careful not to leave our navigational needs to our devices if we dont practise using our navigation skills well lose them he wroten not many scienti c studies have explored the issue but research from supports his ideas we looked at a group of current london taxi drivers and a group of london taxi drivers that had been retired for about four years said neuroscientist dr hugo spiers of university college london who is an author of the study the results showed that the retired taxi drivers performed worse on navigation tests than the current taxi drivers we were able to show that their abilities dropped away if they werent using their knowledgen spiers also believes there is a danger in relying on technologies like gps but he points out that the biggest problem is that technologies can lead drivers into dangerous situations one of the deaths caused by satnavs satellite navigation devices was of a driver whose car plunged into a lake in spain in there is a genuine potential danger in relying on a satnav said spiers but the health risk of not using your brain effectively is not knownn the way in which navigational technology is used could also affect its impact on our own abilities says spiers audio instructions to drivers remove the need to think about navigation he says but the use of smartphone apps as digital maps is very different when you use a digital map you have to think hard about where you are going and interact with this device he said the modern technology isnt just dumbing us down completelyn mckinlay believes there have to be big improvements in navigation technologies before futuristic scenarios of driverless cars and smart cities become a reality for really important jobs like landing aircraft or navigating aircraft gps is still not good enough he saidn spiers believes the development of arti cial intelligence based on machine learning could lead to a new wave of navigational aids but mckinlay is sceptical we will see eversmarter machines which are very very task speci c but the big breakthrough will be when they understand what we are thinking and what we want to achieve he saidn ultimately mckinlay believes its essential that humans remain able to take control of their navigation do you really want to encourage people to a point where when it disappears or when the battery goes at they are in total shock and can do nothing he said technology isnt magic it is just a tooln,in,WNL Satnav
scarlett johansson is suing a french novelist for in damages alleging that his work of fiction makes fraudulent claims about her personal life la premiere chose quon regarde the first thing we look at by grgoire delacourt tells the story of a french model who looks so similar to the american actor that the books lead male character thinks it is johansson herself in the novel the models looks mean that men see her only as a sex object while women are jealous of her she has a series of adventures as johansson until she is eventually found out and in the end dies in a car crash johansson herself is not flattered by the best selling literary work her lawyer vincent toledano told le figaro that delacourts novel constituted a violation and fraudulent and illegal exploitation of her name her reputation and her image he said the novel contains defamatory claims about her private life and has now gone to court to try to stop the book being translated or adapted for cinema the court case began in paris on wednesday afternoon though neither johansson nor delacourt was present the freedom of expression that she defends as an artist is not in question toledano said such activities for purely mercantile ends have nothing to do with creativity delacourt has tried explaining that he chose to reference johansson because she is the archetype of beauty today he said i wrote a work of fiction my character is not scarlett johansson the author recently hit out against the actor on french radio saying the legal action was rather sad he said it freaks me out to think that when you talk of a character in a novel judges can get involved delacourt has become one of frances bestloved authors his previous novel my list of desires was translated into languages and is now being adapted into a film but he said he was speechless when he found out johansson was suing him i thought shed get in contact to ask me to go for a coffee with her i didnt write a novel about a celebrity he said i wrote a real love story and a homage to feminine beauty especially interior beauty if an author can no longer mention the things that surround us a brand of beer a monument an actor its going to be complicated to produce fiction its stupefying especially as im not sure shes even read the novel since it hasnt been translated yet emmanuelle allibert spokeswoman for publisher jc latts said taking legal action was crazy we have never known anything like it it is all the more surprising for the fact that the novel is not even about scarlett johansson it is about a woman who is scarlett johanssons double delacourts lawyer anne veil who is also representing publisher jc latts said the allegations were totally scandalous this is a literary not commercial approach she has not been used as a product she said grgoire delacourt is not a paparazzo hes a writer ironically the authors legal situation would be far easier had he published the book in johanssons home country rather than france lloyd jassin a new york intellectual property lawyer told time that the case would be unlikely to be considered in the united states because the book would be protected by the first amendment the first amendment doesnt look at most books as commercial uses or commercial propositions he said if her name or likeness is relevant literarily if theres significance and literary merit to using her name between the covers the first amendment steps in however in france the legal position is more complicated and personality rights are taken much more seriously jassin says i thought she might send me flowers as it was a declaration of love for her but she didnt understand delacourt said its a strange paradox but a very american onen,adv,WNL Scarlett
scarlett johansson is suing a french novelist for she says that he wrote things about her personal life that are not truen la premiere chose quon regarde the first thing we look at by grgoire delacourt is the story of a french model who looks so similar to the american actor that the books main male character thinks she is johansson in the novel the models beauty means that men see her only as a sex object and women are jealous of her she has many adventures as johansson and in the end dies in a car crashn johansson does not feel flattered by the best seller her lawyer vincent toledano told le figaro that delacourt s novel illegally used ms johanssons name he has now gone to court because johansson does not want the book to be translated or to become a filmn delacourt said that he chose to mention johansson because she is famous for her beauty he said i wrote a work of fiction my character is not scarlett johansson on french radio the author recently said the legal action was sadn delacourt is one of frances bestloved authors his last novel my list of desires was translated into languages and they are making a film of it but he said he was speechless when he found out johansson was suing himn i thought she would ask me to go for a coffee with her i didnt write a novel about a celebrity he said i wrote a real love story about womens beauty especially interior beautyn if an author can no longer write about the things that surround us a brand of beer a monument an actor its going to be difficult to write fictionn im not sure shes read the novel because it hasnt been translated yetn emmanuelle allibert spokeswoman for publisher jc latts said taking legal action was crazy we have never known anything like it it is very surprising because the novel is not even about scarlett johansson it is about a woman who is scarlett johanssons doublen the author s legal situation would be easier if he had published the book in the usa and not in france lloyd jassin a new york lawyer said that the case would probably not go to court in the united statesn i thought she might send me flowers because the book was a declaration of love for her but she didnt understand delacourt saidn,ele,WNL Scarlett
scarlett johansson is suing a french novelist for she says that his work of ction makes fraudulent claims about her personal lifen la premiere chose quxon regarde the first thing we look at by grexgoire delacourt tells the story of a french model who looks so similar to the american actor that the bookxs lead male character thinks it is johansson herself in the novel the modelxs looks mean that men see her only as a sex object while women are jealous of her she has a series of adventures as johansson and in the end dies in a car crashn johansson does not feel attered by the best selling book her lawyer vincent toledano told le figaro that delacourts novel illegally used ms johanssons name her reputation and her image he said the novel contains defamatory claims about her private life he has now gone to court to try to stop the book being translated or adapted for cineman delacourt tried to explain that he chose to mention johansson because she is the archetype of beauty today he said i wrote a work of ction my character is not scarlett johanssonn on french radio the author recently said the legal action was rather sad he said it freaks me out to think that when you talk of a character in a novel judges can get involvedn delacourt is one of frances bestloved authors his previous novel my list of desires was translated into languages and is now being adapted into a lm but he said he was speechless when he found out johansson was suing himn i thought shed get in contact to ask me to go for a coffee with her i didnt write a novel about a celebrity he said i wrote a real love story about feminine beauty especially interior beautyn if an author can no longer mention the things that surround us a brand of beer a monument an actor its going to be complicated to produce ctionn im not sure shes even read the novel because it hasnt been translated yetn emmanuelle allibert spokeswoman for publisher jc lattes said taking legal action was crazy we have never known anything like it it is all the more surprising because the novel is not even about scarlett johansson it is about a woman who is scarlett johanssons doublen ironically the authors legal situation would be far easier if he had published the book in johanssons home country rather than france lloyd jassin a new york lawyer said that the case would most likely not go to court in the united states because the book would be protected by the first amendmentn he said that if theres signi cance and literary merit to using her name in the book the first amendment would protect the authors right to do so however in france the legal position is more complicated and personality rights are taken much more seriously jassin saysn i thought she might send me owers as the book was a declaration of love for her but she didnt understand delacourt saidn n,in,WNL Scarlett
do you want your child to be good at sport make the school team and maybe one day even compete on the world stage well try to ensure that your wouldbe olympian or world cup winner is born in november or failing that in october a study led by one of the uks leading experts on childrens physical activity has found that school pupils born in those months are fitter than everyone else in their class november and octoberborn children emerged as fitter stronger and more powerful than their peers born in the other ten months of the year especially those whose birthdays fell in april or june dr gavin sandercock from the centre for sports and exercise science at essex university and colleagues found that autumnborn children enjoyed a clear physical advantage over their classmates the research involved boys and girls aged between ten and from state schools in essex all were tested between and on three different measures of fitness stamina handgrip strength and lowerbody power the results revealed that a childs month of birth could make significant differences to their levels of cardiovascular fitness muscle strength and ability to accelerate all of which predict how good someone is at sport in which such attributes are vital performances at school sports days in the weeks ahead may bear out the findings novemberborn children were the fittest overall as they had the most stamina and power and were the second strongest those born in october were almost as fit scoring highest for strength and coming third for power with december children close behind the gap in physical prowess between children in the same class but born in different months was sometimes very wide for example we found that a boy born in november can run at least faster jump higher and is more powerful than a child of the same age born in april this is potentially a huge physical advantage said sandercock such gaps could ultimately decide who became a toplevel athlete because as the paper says selection into elite sports may often depend on very small margins or differences in an individuals physical performance the study which has been published in the international journal of sports medicine found that when scores for the three kinds of fitness were combined those born in april were the least fit then those in june that could see those children excluded from school teams and becoming sporting underachievers sandercock said the findings seem to show that children born in the early months of the school year enjoy a double autumn advantage they are already known to have an academic advantage and now they also appear to be better equipped for sport too the results show that something other than the relativeage effect the greater maturity of those born early in the school year is at work especially as the fittest children were not the tallest or heaviest he added the authors believe that autumnborn childrens greater exposure over the summer months towards the end of pregnancy to vitamin d the sunshine vitamin linked to a range of health benefits is the most likely explanation seasonal differences in intrauterine vitamin d concentrations seem most plausible they say john steele chief executive of the youth sport trust said the quality of a young persons introduction to pe and sport at school can be a major factor in their sporting development children that get a highquality first experience which develops their physical literacy are those that will have greater agility balance and coordination and are more likely to develop an enjoyment of physical activity and excel in sport as they grow up he said uk sport could not say if a disproportionately high number of the athletes across sports it funds were born in november and october natalie dunman its head of performance pathways said that while the differences highlighted in the new findings were borne out by teenagers competing in juniorlevel competitions they had disappeared by the time sportspeople were taking part in adult competitions she said looking at elite senior athletes there are many factors that go into making a champion and our work hasnt uncovered anything to suggest that month of birth is one of the key ingredientsn,adv,WNL School Sports
do you want your child to be good at sport play for the school team and maybe one day even be in international competitions well try to make sure that your child is born in november or october a study by a top expert on childrens physical activity has found that schoolchildren born in november or october are fitter than everyone else in their classn children born in november or october were fitter stronger and more powerful than children born in the other ten months of the year they are especially fitter stronger and more powerful than children with birthdays in april or june dr gavin sandercock of essex university and his colleagues found that children born in the autumn had a clear physical advantage over their classmatesn the research involved boys and girls aged between ten and from state schools in essex all were tested between and on three different things stamina handgrip strength and lowerbody power the results showed that a childs month of birth could make big differences to their levels of fitness muscle strength and ability to accelerate all of which predict how good someone is at sportn november children were the fittest because they had the most stamina and power and were the second strongest children born in october were almost as fit they scored highest for strength and came third for power with december children close behindn the gap in physical ability between children in the same class but born in different months was sometimes very wide for example we found that a boy born in november can run at least faster jump higher and is more powerful than a child of the same age born in april this is a huge physical advantage said sandercock these gaps could decide who became a toplevel athlete because selection into elite sports may often depend on very small differences in a person s physical performance the study found that when scores for the three kinds of fitness were put together children born in april were the least fit followed by children born in june the findings seem to show that children born in the early months of the school year enjoy a double autumn advantage we already know that they have an academic advantage and now they also seem to be better at sport toon the authors of the study believe that the most likely explanation is that children born in autumn get more vitamin d over the summer months towards the end of pregnancy john steele chief executive of the youth sport trust said the quality of a young person s introduction to sport at school can be a major factor in their sporting development children that get a highquality first experience will have greater agility balance and coordination and are more likely to develop an enjoyment of physical activity and be good at sport as they grow up he saidn uk sport could not say if a majority of the athletes it gives money to were born in november and october natalie dunman its head of performance said that the differences shown in the new study were true for teenagers in juniorlevel competitions but that the differences disappear before sportspeople were in adult competitions she said with adult athletes there are many factors that make a champion and we dont think that month of birth is one of the key ingredientsn,ele,WNL School Sports
do you want your child to be good at sport play for the school team and maybe one day even compete in international competitions well try to make sure that your future olympian or world cup winner is born in november or october a study by one of the uks leading experts on childrens physical activity has found that school pupils born in those months are tter than everyone else in their classn november and octoberborn children were tter stronger and more powerful than those born in the other ten months of the year especially those whose birthdays were in april or june dr gavin sandercock of essex university and colleagues found that autumnborn children had a clear physical advantage over their classmatesn the research involved boys and girls aged between ten and from state schools in essex all were tested between and on three different measures of tness stamina handgrip strength and lowerbody power the results revealed that a childs month of birth could make signi cant differences to their levels of cardiovascular tness muscle strength and ability to accelerate all of which predict how good someone is at sportn novemberborn children were the ttest overall as they had the most stamina and power and were the second strongest those born in october were almost as t scoring highest for strength and coming third for power with december children close behindn the gap in physical ability between children in the same class but born in different months was sometimes very wide for example we found that a boy born in november can run at least faster jump higher and is more powerful than a child of the same age born in april this is potentially a huge physical advantage said sandercock such gaps could decide who became a toplevel athlete because as the paper says selection into elite sports may often depend on very small margins or differences in an individuals physical performancen the study which has been published in the international journal of sports medicine found that when scores for the three kinds of tness were combined those born in april were the least t then those in june that could see those children excluded from school teams and becoming sporting underachievers sandercock saidn the ndings seem to show that children born in the early months of the school year enjoy a double autumn advantage they are already known to have an academic advantage and now they also appear to be better equipped for sport too the results show that something other than the relativeage effect the greater maturity of those born early in the school year is the cause especially as the ttest children were not the tallest or heaviest he addedn the authors believe that autumnborn childrens greater exposure over the summer months towards the end of pregnancy to vitamin d is the most likely explanation seasonal differences in vitamin d concentrations in the womb seem most plausible they say john steele chief executive of the youth sport trust said the quality of a young persons introduction to sport at school can be a major factor in their sporting development children that get a highquality rst experience are those that will have greater agility balance and coordination and are more likely to develop an enjoyment of physical activity and excel in sport as they grow up he saidn uk sport could not say if a disproportionate majority of the athletes across sports it funds were born in november and october natalie dunman its head of performance said that while the differences highlighted in the new ndings were borne out by teenagers competing in juniorlevel competitions they had disappeared by the time sportspeople were taking part in adult competitions she said with elite senior athletes there are many factors that make a champion and our work hasnt uncovered anything to suggest that month of birth is one of the key ingredientsn,in,WNL School Sports
as soon as the children at one primary school in stirling hear the words daily mile they down their pencils and head out of the classroom to start running laps around the school field for threeandahalf years all pupils at st ninians primary have walked or run a mile each day they do so at random times during the day apparently happily and despite the rise in childhood obesity across the uk none of the children at the school are overweight the daily mile has done so much to improve these childrens fitness behaviour and concentration in lessons that scores of nursery and primary schools across britain are following suit and getting pupils to get up from their desks and take minutes to walk or run round the school or local park elaine wyllie headteacher of st ninians said i get at least two emails a day from other schools and local authorities asking how we do it the thought of children across the country running every day because of something weve done is phenomenal one in ten children are obese when they start school at the age of four or five according to figures from the health social care information centre and in the summer of a study found that schoolchildren in england are the least fit they have ever been primary schools have therefore been quick to note the benefits of the daily mile it has been introduced in schools in london gateshead wales and other parts of scotland while others are planning to launch the initiative during the academic year in stirling alone schools have already started or are to start the daily mile its a commonsense approach to childrens fitness which is free and easy the most important thing is that the children really enjoy it otherwise you couldnt sustain it they come back in brighteyed and rosycheeked how children used to look its joyous to see said wyllie at st ninians teachers take their pupils out of lessons on to a specially built circuit around the schools playing field for their daily mile whenever it best suits that days timetable only ice or very heavy rain stop them the extent of the benefits have yet to be determined but researchers from stirling university have launched a comparative study to look for quantitative evidence of the physical cognitive and emotional benefits of the daily mile dr colin moran who is leading the study said the children at st ninians dont seem to have problems with obesity they seem happier and staff say they settle into lessons faster so we designed a study that would test all of these things there is a lot of anecdotal evidence about the benefits but there arent any scientific facts yet st ninians pupils will be compared with children from another school in stirling that has yet to start the scheme kevin clelland a primary school teacher from leeds visited st ninians before convincing his colleagues it was a great idea he said its such a simple thing to do but seems to have such an amazing impact were really committed to improving the fitness of our pupils beyond the twohour statutory pe that we are expected to deliver his school is now constructing a track active cheshire a strategic body for sports and fitness in cheshire and warrington is taking a group of senior figures from the local authority up to scotland to assess the results of the daily mile the hope is to introduce it across the schools in the region if a pilot is successful paralympian tanni greythompson chair of ukactive the uks leading notforprofit health body for physical activity said all children need to achieve active minutes every day whether in a lesson on the walk to school or in the playground its fantastic to see initiatives like the daily mile be established showing real leadership from the education sector to improve childrens fitness levels and their cognitive behaviour and make a real difference to schools teachers parents and young peoples lives we know sitting still kills not sitting still helps children build skills that will stay with them for life the scottish government is also supportive a spokesperson said learning in pe is enhanced by initiatives like the daily mile which can encourage and support parents in fostering healthy habits with their children from a young age we are pleased to see so many scottish schools are taking part or planning to do son,adv,WNL School
